,size,total_sqft,bath,balcony,price,encoded_loc
9996,2,1060.0,2,1,58.5,13
9997,2,1185.0,2,2,75.0,211
9998,3,2051.0,3,1,180.0,184
9999,2,1404.0,2,1,72.0,233
10000,2,1252.0,2,1,67.0,78
10001,3,1885.0,3,1,125.0,37
10002,6,3381.0,6,3,225.0,124
10003,2,980.0,2,2,42.0,103
10004,3,1420.0,3,1,66.0,29
10005,3,2312.0,3,2,156.0,240
10006,4,3000.0,4,0,130.0,122
10007,2,1175.0,2,1,70.0,240
10008,2,1145.0,2,2,51.0,240
10009,2,970.0,2,1,52.5,46
10010,2,1125.0,2,1,32.49,77
10011,3,1639.5,3,0,92.63,234
10012,4,5000.0,4,0,300.0,9
10013,3,2150.0,3,3,240.0,240
10014,3,1635.0,3,1,57.0,196
10015,3,3425.0,3,1,320.0,94
10016,4,2950.0,4,3,253.0,99
10017,1,1200.0,2,1,66.0,115
10018,3,1335.0,2,2,73.43,136
10019,2,1166.0,2,1,64.08,239
10020,3,1460.0,2,1,90.0,209
10021,3,1690.0,3,3,50.0,240
10022,4,1386.0,3,2,93.0,240
10023,2,1090.0,2,2,32.0,240
10024,3,1732.0,3,1,85.73,218
10025,2,1390.0,2,1,72.0,234
10026,2,1095.0,2,1,85.41,205
10027,1,416.0,1,1,17.19,139
10028,3,2400.0,2,3,50.0,240
10029,3,1350.0,2,3,85.0,236
10030,3,1453.0,2,2,73.0,37
10031,2,1226.0,2,1,65.0,218
10032,3,1168.0,2,1,68.0,97
10033,3,1776.0,3,2,124.0,36
10034,3,1634.0,3,2,68.0,234
10035,2,860.0,2,0,56.0,103
10036,3,1650.0,3,2,95.0,175
10037,2,1190.0,2,1,70.0,234
10038,2,1133.0,2,1,33.99,113
10039,3,1559.0,3,2,62.0,240
10040,3,1448.0,4,0,118.0,102
10041,2,976.0,2,1,50.0,142
10042,3,1590.0,2,2,54.0,236
10043,3,1633.0,3,2,110.0,236
10044,2,1151.0,2,2,46.0,196
10045,3,1400.0,2,2,42.0,141
10046,2,1037.0,2,1,36.0,225
10047,2,1188.0,2,1,36.0,218
10048,2,1060.0,2,1,52.0,240
10049,3,2215.0,4,2,162.0,219
10050,2,1255.0,2,2,54.5,98
10051,2,1075.0,2,1,53.7,103
10052,4,2569.0,5,3,180.0,94
10053,2,900.0,2,1,27.0,110
10054,2,1183.0,2,1,79.54,152
10055,2,1100.0,2,2,44.0,92
10056,3,1643.0,2,2,70.0,81
10057,3,1500.0,2,2,120.0,240
10058,2,1291.0,2,1,75.0,114
10059,3,1150.0,3,2,80.0,98
10060,2,1060.0,2,1,55.0,77
10061,3,1575.0,2,2,110.0,7
10062,4,1700.0,3,2,55.0,240
10063,2,1236.0,2,1,58.0,160
10064,3,1350.0,2,2,39.0,197
10065,6,3800.0,6,0,175.0,185
10066,4,4694.0,5,0,375.0,93
10067,2,1200.0,2,1,34.66,77
10068,4,1200.0,4,1,75.0,108
10069,2,1225.0,2,2,56.0,94
10070,2,1056.0,2,1,75.0,218
10071,3,1240.0,2,2,42.85,9
10072,3,1200.0,3,2,74.52,29
10073,3,1850.0,3,2,110.0,152
10074,4,3150.0,4,3,180.0,240
10075,1,1200.0,1,0,39.82,240
10076,3,1185.0,2,2,30.22,58
10077,2,918.0,2,2,56.0,117
10078,3,1330.0,2,2,68.0,240
10079,3,1540.0,2,3,70.0,169
10080,2,1200.0,2,2,80.0,157
10081,2,927.0,2,2,37.0,240
10082,4,2585.5,4,0,115.0,202
10083,3,1400.0,2,2,78.0,56
10084,2,1345.0,2,2,106.0,107
10085,2,1510.0,2,3,80.0,8
10086,2,302.0,2,1,25.0,164
10087,1,525.0,2,0,27.0,131
10088,3,1500.0,3,1,61.52,110
10089,1,827.5,1,0,42.535,236
10090,3,1100.0,2,2,72.0,229
10091,3,1200.0,3,1,68.0,240
10092,3,1100.0,3,2,53.0,131
10093,4,2282.0,4,0,115.0,103
10094,2,760.0,2,1,37.49,240
10095,3,2172.0,3,0,100.0,202
10096,6,3800.0,6,0,390.0,240
10097,3,3300.0,3,2,165.0,8
10098,3,1242.0,3,1,51.0,220
10099,3,1245.0,2,2,43.58,225
10100,2,1088.0,2,2,44.0,121
10101,2,1200.0,2,0,46.0,199
10102,3,1995.0,3,1,100.0,216
10103,2,1309.0,2,1,82.0,93
10104,3,2100.0,3,2,200.0,7
10105,2,880.0,1,0,90.0,240
10106,6,1200.0,6,1,95.0,11
10107,3,1250.0,3,2,42.0,240
10108,2,1041.0,2,2,54.0,5
10109,3,1505.0,2,2,60.0,203
10110,3,1776.0,3,2,150.0,36
10111,3,1767.0,3,2,89.0,43
10112,2,1293.0,2,2,80.0,240
10113,2,1320.0,2,1,50.0,139
10114,2,1280.0,2,2,68.48,240
10115,2,1245.0,2,1,83.05,218
10116,2,1027.0,1,2,44.0,93
10117,2,1200.0,2,0,46.17,238
10118,3,1100.0,3,2,58.0,131
10119,3,1065.0,3,1,72.0,240
10120,3,1814.0,3,1,129.0,132
10121,3,1610.0,2,1,112.0,196
10122,1,850.0,1,1,78.0,153
10123,3,1600.0,3,3,79.0,134
10124,3,3200.0,4,2,140.0,240
10125,3,1250.0,2,1,77.13,240
10126,2,1243.0,2,2,46.0,93
10127,3,1452.0,3,3,60.98,131
10128,3,1475.0,3,3,75.0,240
10129,2,1353.0,2,3,75.0,77
10130,4,2100.0,3,0,210.0,240
10131,3,1750.0,3,2,58.0,79
10132,2,1270.0,2,1,96.0,199
10133,4,2700.0,3,0,75.0,40
10134,4,2695.0,4,3,188.0,218
10135,3,1330.0,3,2,65.0,240
10136,2,660.0,1,0,18.0,77
10137,2,1400.0,2,3,90.0,24
10138,4,4000.0,5,1,195.0,87
10139,3,1700.0,3,2,75.0,131
10140,2,1585.0,2,2,90.0,134
10141,3,1385.0,3,3,67.0,150
10142,2,1128.0,2,1,67.0,77
10143,2,1203.0,2,2,60.0,92
10144,2,905.0,2,1,35.0,162
10145,3,1450.0,3,2,79.0,99
10146,2,1105.0,2,3,38.0,226
10147,2,1200.0,2,1,46.13,59
10148,3,1530.0,2,3,89.0,115
10149,2,1105.0,2,1,35.4,234
10150,2,1333.0,2,1,78.56,67
10151,2,1065.0,2,2,45.0,240
10152,2,1350.0,2,0,8.44,107
10153,2,1243.0,2,2,46.0,93
10154,3,1530.0,3,2,76.34,183
10155,2,1200.0,2,1,65.0,166
10156,2,1270.0,2,1,94.0,234
10157,3,1830.0,3,3,89.0,43
10158,2,900.0,2,3,35.0,58
10159,4,2400.0,2,2,250.0,22
10160,6,7000.0,6,2,560.0,240
10161,3,1450.0,2,2,78.0,37
10162,3,1525.0,3,3,65.0,240
10163,2,1080.0,2,1,67.0,161
10164,2,1220.0,2,2,72.0,240
10165,2,1200.0,2,2,44.4,42
10166,2,1355.0,2,0,73.17,50
10167,2,1500.0,2,2,60.0,240
10168,2,1355.0,2,2,95.0,148
10169,2,1070.0,2,1,57.0,77
10170,3,1980.0,4,1,180.0,56
10171,2,842.0,2,2,30.0,51
10172,1,700.0,1,1,31.2,37
10173,3,2500.0,4,0,65.0,240
10174,3,1884.0,3,2,95.0,240
10175,2,1100.0,2,2,75.0,240
10176,2,1196.0,2,2,40.54,193
10177,3,1820.0,3,2,85.0,55
10178,2,1185.0,2,2,43.5,218
10179,3,2145.0,3,2,170.0,226
10180,2,1220.0,2,1,89.0,234
10181,2,1116.0,2,3,51.91,234
10182,2,1192.0,2,3,75.0,6
10183,3,1449.0,3,2,110.0,165
10184,3,2500.0,3,1,250.0,20
10185,3,1700.0,3,2,90.0,77
10186,3,1920.0,3,2,150.0,95
10187,2,1350.0,2,0,90.0,240
10188,4,4800.0,5,2,350.0,240
10189,3,1700.0,3,2,74.0,240
10190,2,1447.0,3,2,76.0,100
10191,2,1329.0,2,1,107.0,131
10192,3,1314.0,2,2,70.44,203
10193,3,1200.0,3,2,110.0,240
10194,3,1513.0,3,1,103.0,104
10195,2,1246.0,2,1,67.5,233
10196,1,705.0,1,1,65.0,240
10197,2,1220.0,2,2,62.0,67
10198,3,1800.0,2,1,45.0,237
10199,3,1400.0,3,2,75.0,137
10200,2,1245.0,2,2,80.0,134
10201,3,1495.0,2,1,63.0,240
10202,2,996.0,2,2,36.5,84
10203,2,1000.0,2,1,44.0,237
10204,2,1250.0,2,3,75.0,240
10205,2,975.0,2,1,24.86,58
10206,3,1261.0,2,1,80.0,218
10207,2,1080.0,2,2,46.0,79
10208,2,1230.0,2,1,50.0,240
10209,2,982.0,2,2,25.53,129
10210,3,1260.0,3,1,49.36,51
10211,3,1590.0,2,2,135.0,92
10212,2,1220.0,2,2,39.0,101
10213,3,1320.0,2,1,38.12,78
10214,3,1750.0,3,2,105.0,86
10215,3,1436.0,2,3,62.15,234
10216,3,1200.0,2,0,66.0,216
10217,2,1500.0,2,0,140.0,164
10218,3,1560.0,3,2,90.0,226
10219,3,3758.0,3,1,300.0,234
10220,2,1275.0,2,2,59.0,240
10221,2,1040.0,2,2,36.4,240
10222,3,2400.0,3,2,115.0,43
10223,4,3150.0,5,1,212.0,123
10224,3,1960.0,3,2,165.0,133
10225,4,3200.0,5,3,309.0,113
10226,2,1195.0,2,2,100.0,239
10227,2,1195.0,2,0,53.105,236
10228,5,4500.0,5,2,145.0,105
10229,1,648.0,1,1,40.0,240
10230,3,2100.0,3,2,130.0,203
10231,2,1027.0,2,1,44.0,151
10232,3,1365.0,3,1,52.82,51
10233,1,650.0,1,1,18.0,237
10234,3,1200.0,2,1,52.0,58
10235,2,1100.0,2,3,90.0,64
10236,3,1075.0,2,1,57.0,7
10237,2,1100.0,2,1,63.0,29
10238,3,1320.0,2,1,58.0,240
10239,3,1500.0,3,2,65.0,129
10240,4,1125.0,3,2,126.0,240
10241,2,1246.0,2,1,67.5,233
10242,3,1718.0,3,2,90.2,46
10243,3,1075.0,2,1,32.0,49
10244,3,1480.0,3,1,75.48,240
10245,1,500.0,1,1,13.0,240
10246,4,1200.0,4,2,125.0,124
10247,2,1041.0,2,1,36.44,131
10248,2,1128.0,2,2,48.4,240
10249,3,1685.0,3,1,90.0,107
10250,2,1180.0,2,2,65.0,240
10251,2,1200.0,2,1,60.0,240
10252,3,1250.0,3,2,39.5,240
10253,2,900.0,2,1,41.0,131
10254,2,1000.0,2,1,45.0,240
10255,2,1404.0,2,1,70.0,233
10256,3,1610.0,2,2,115.0,196
10257,2,1760.0,2,1,85.0,226
10258,2,975.0,2,1,55.0,240
10259,2,1190.0,2,2,42.0,240
10260,2,1110.0,2,1,46.0,151
10261,2,1235.0,2,2,44.5,88
10262,2,1275.0,2,3,55.0,240
10263,2,1115.0,2,1,115.0,240
10264,2,1197.0,2,1,76.0,94
10265,1,644.0,1,1,32.0,42
10266,2,1251.0,2,3,47.0,43
10267,2,1105.0,2,2,30.0,179
10268,2,1080.0,2,2,38.0,240
10269,4,2100.0,3,1,114.0,151
10270,3,1731.0,3,3,64.11,173
10271,2,1206.0,2,1,55.0,103
10272,3,1560.0,3,2,78.0,63
10273,1,750.0,1,2,47.0,7
10274,2,1035.0,2,2,90.0,47
10275,1,702.0,1,0,35.8,203
10276,3,1700.0,3,1,65.0,22
10277,2,1145.0,2,2,68.5,91
10278,3,1208.0,2,2,43.5,197
10279,3,1589.0,3,2,74.0,54
10280,2,560.0,2,1,22.0,240
10281,3,1426.0,2,2,61.5,237
10282,3,1885.0,3,2,135.0,86
10283,2,935.0,2,0,37.77,183
10284,2,1171.0,2,2,73.0,183
10285,2,1465.0,2,3,60.0,210
10286,3,1820.0,3,2,95.0,55
10287,3,1580.0,2,2,66.85,193
10288,3,1452.0,2,2,46.29,234
10289,3,1445.0,2,1,89.56,99
10290,2,1170.0,2,1,39.0,240
10291,2,1070.0,2,1,50.0,240
10292,3,1100.0,3,2,53.0,131
10293,2,1140.0,2,2,56.0,150
10294,3,2600.0,3,2,160.0,192
10295,3,1532.0,3,2,59.75,240
10296,2,1150.0,2,1,46.0,240
10297,2,1473.0,2,1,85.0,114
10298,3,1350.0,3,2,80.99,136
10299,3,1980.0,4,2,166.0,56
10300,3,1660.0,3,2,128.0,100
10301,2,650.0,2,2,45.0,57
10302,5,4000.0,5,2,425.0,179
10303,3,1495.0,3,2,90.0,240
10304,2,1080.0,2,1,48.0,191
10305,3,1521.0,2,2,57.5,77
10306,2,1053.0,2,0,51.0,240
10307,2,1050.0,2,1,42.0,7
10308,3,1430.0,2,2,51.48,218
10309,3,2400.0,3,2,12.0,41
10310,3,1250.0,3,2,39.0,240
10311,4,1200.0,2,1,75.0,240
10312,2,1000.0,2,2,39.5,225
10313,3,1630.0,3,3,68.0,37
10314,2,985.0,2,1,40.5,129
10315,2,1200.0,2,2,70.0,24
10316,3,1650.0,3,3,100.0,13
10317,3,1670.0,3,2,59.0,168
10318,4,1240.0,4,0,110.0,203
10319,2,1000.0,2,2,60.0,240
10320,2,830.0,2,2,26.0,240
10321,3,1200.0,3,1,56.1,196
10322,2,1140.0,2,2,43.0,93
10323,3,1635.0,3,3,85.0,174
10324,2,1120.0,2,1,70.0,92
10325,6,2750.0,6,3,200.0,240
10326,3,1760.0,3,2,185.0,206
10327,3,2137.0,3,2,110.0,94
10328,2,973.0,2,1,50.74,99
10329,3,1724.0,3,1,146.0,154
10330,2,1020.0,2,2,40.79,29
10331,1,750.0,1,1,35.0,77
10332,2,883.0,2,1,49.0,127
10333,4,2787.0,5,2,220.0,196
10334,3,1470.0,2,3,60.0,240
10335,2,891.0,2,1,24.95,79
10336,2,1275.0,2,1,76.0,240
10337,3,1787.0,3,2,120.0,150
10338,5,1730.0,5,2,75.0,8
10339,2,1320.0,2,2,110.0,203
10340,3,1692.0,3,3,108.0,239
10341,3,1400.0,3,2,69.0,37
10342,2,1115.0,2,1,50.0,203
10343,2,1370.0,2,2,56.0,234
10344,3,1602.0,3,2,56.0,240
10345,1,793.0,1,1,40.0,240
10346,1,675.0,1,1,35.0,81
10347,4,3250.0,4,2,136.0,60
10348,2,1050.0,2,3,43.0,234
10349,2,1035.0,2,1,42.5,116
10350,3,1200.0,2,2,44.0,203
10351,3,1800.0,3,2,128.0,203
10352,3,1625.0,3,2,70.0,86
10353,2,1032.0,2,1,31.99,79
10354,3,1496.0,2,1,71.81,234
10355,2,1100.0,2,2,38.0,240
10356,3,1500.0,3,2,50.0,154
10357,2,1125.0,2,1,32.63,78
10358,3,1555.0,3,3,73.0,240
10359,2,1025.0,2,1,42.0,15
10360,3,1482.0,2,1,83.73,99
10361,3,1630.0,2,2,130.0,240
10362,2,900.0,2,1,44.5,21
10363,3,1355.0,2,3,75.0,236
10364,2,1200.0,2,2,45.0,12
10365,3,1563.0,3,2,63.0,240
10366,4,1344.0,4,1,84.0,240
10367,2,812.0,2,1,42.0,5
10368,2,1200.0,2,1,70.0,39
10369,4,3175.0,4,1,156.0,236
10370,2,1360.0,2,1,101.0,165
10371,3,1835.0,3,3,88.0,97
10372,3,1756.0,3,2,110.0,192
10373,3,1296.0,2,2,51.83,8
10374,2,1300.0,2,1,75.0,93
10375,2,1141.0,2,1,50.0,16
10376,3,1270.0,2,2,50.79,189
10377,2,1210.0,2,1,55.0,77
10378,2,1310.0,2,2,67.0,103
10379,5,1356.0,5,2,139.0,240
10380,3,1187.0,2,0,55.195,159
10381,3,1745.0,3,2,140.0,87
10382,5,1200.0,5,1,125.0,119
10383,2,1050.0,2,2,37.0,193
10384,2,1140.0,2,1,34.0,78
10385,2,1210.0,2,2,54.0,226
10386,3,2035.0,3,2,142.0,134
10387,1,633.0,1,1,17.09,202
10388,1,485.0,1,1,19.5,15
10389,2,1112.0,2,2,40.0,226
10390,2,1200.0,2,0,82.0,240
10391,3,2275.0,4,2,187.0,203
10392,3,1419.0,3,2,85.0,240
10393,2,1195.0,2,0,42.4,240
10394,2,1047.0,2,2,91.0,154
10395,3,1884.0,4,2,117.0,218
10396,2,905.0,2,1,58.0,37
10397,3,1500.0,2,1,108.0,113
10398,1,850.0,1,0,50.0,240
10399,2,1125.0,2,1,32.49,52
10400,2,1165.0,2,2,59.8,222
10401,2,933.0,2,0,55.0,240
10402,3,1305.0,2,1,77.0,99
10403,2,1125.0,2,1,65.0,47
10404,2,865.0,2,2,33.0,240
10405,3,1245.0,3,3,66.0,117
10406,2,8840.0,2,3,300.0,126
10407,3,1145.0,2,2,60.0,240
10408,3,2000.0,3,1,90.0,10
10409,1,625.0,1,1,43.68,104
10410,3,1724.0,3,2,128.0,154
10411,3,1270.0,2,1,54.0,203
10412,3,1250.0,3,2,39.5,240
10413,3,1485.0,3,2,72.0,114
10414,2,823.0,2,1,80.0,240
10415,2,990.0,2,2,50.0,7
10416,3,1200.0,2,0,66.0,216
10417,2,1185.0,2,2,59.0,150
10418,2,1140.0,2,1,78.0,120
10419,3,1950.0,4,2,120.0,14
10420,3,1756.0,3,2,125.0,236
10421,1,520.0,1,1,14.04,58
10422,2,1025.0,2,1,48.0,240
10423,2,1216.0,2,1,72.0,234
10424,2,1026.0,2,2,60.8,203
10425,4,3335.0,4,3,300.0,203
10426,5,2700.0,4,2,125.0,142
10427,3,1411.0,2,2,60.0,41
10428,3,1320.0,2,1,39.6,131
10429,2,1320.0,2,0,50.0,36
10430,3,1804.0,3,2,155.0,125
10431,2,1140.0,2,2,46.0,92
10432,4,1200.0,4,1,105.0,35
10433,4,2375.0,4,2,189.0,95
10434,3,1750.0,3,2,120.0,240
10435,2,1152.0,2,2,55.0,216
10436,2,965.0,2,1,54.0,218
10437,3,1684.0,3,1,120.0,158
10438,3,1672.0,3,2,86.0,99
10439,2,1075.0,2,2,60.0,186
10440,3,1464.0,3,2,56.0,240
10441,2,1420.0,2,1,99.26,95
10442,2,750.0,2,0,40.0,240
10443,2,1169.0,2,2,64.08,239
10444,3,1290.0,2,1,62.0,68
10445,2,1160.0,2,2,40.6,139
10446,3,1500.0,3,2,70.0,171
10447,3,1850.0,3,1,180.0,74
10448,3,1300.0,3,2,46.0,240
10449,3,1310.0,2,1,37.84,78
10450,3,2150.0,3,0,170.0,240
10451,6,5100.0,5,3,300.0,4
10452,3,1300.0,2,3,69.0,131
10453,3,1875.0,2,1,110.0,121
10454,3,1260.0,2,1,82.0,108
10455,5,2500.0,4,3,100.0,139
10456,2,1241.0,2,1,64.0,42
10457,2,1025.0,2,2,45.5,203
10458,2,1070.0,2,1,60.0,77
10459,2,815.0,2,1,40.0,41
10460,3,2000.0,3,3,105.0,131
10461,4,1740.0,4,3,175.0,226
10462,4,5667.5,5,0,300.0,110
10463,2,1216.0,2,2,70.0,203
10464,3,2200.0,2,1,190.0,240
10465,6,970.0,6,3,105.0,208
10466,2,1200.0,2,0,62.0,131
10467,2,1026.0,2,1,50.18,165
10468,1,450.0,1,1,20.0,108
10469,2,1205.0,2,1,45.79,119
10470,2,1368.0,2,3,87.0,240
10471,1,420.0,1,1,12.5,18
10472,2,1270.0,2,2,42.0,72
10473,2,614.0,1,1,28.0,18
10474,2,1050.0,2,0,58.0,166
10475,2,1408.0,2,2,58.0,236
10476,3,1223.0,2,2,42.81,214
10477,3,1507.0,3,1,80.0,240
10478,2,1160.0,2,2,57.0,240
10479,3,1200.0,3,1,70.0,240
10480,2,960.0,2,3,50.0,189
10481,2,1021.0,2,2,46.0,172
10482,3,2162.03,4,2,129.0,97
10483,2,1065.0,2,1,36.0,59
10484,1,400.0,1,1,10.25,22
10485,3,1465.0,2,1,75.0,37
10486,2,900.0,2,1,41.0,131
10487,3,1800.0,3,2,95.0,165
10488,2,1175.0,2,2,83.0,240
10489,2,1050.0,2,0,59.0,200
10490,3,1400.0,2,2,40.43,78
10491,3,1650.0,3,1,150.0,112
10492,3,1827.0,3,2,97.0,119
10493,3,1930.0,4,2,122.0,218
10494,2,883.0,2,1,37.0,171
10495,1,550.0,1,1,16.75,139
10496,3,1400.0,2,1,40.44,77
10497,3,1290.0,2,3,38.69,130
10498,3,1021.0,3,2,59.0,193
10499,2,1158.0,2,1,55.0,234
10500,5,1200.0,4,1,99.0,240
10501,3,1400.0,2,2,135.0,174
10502,4,2400.0,3,0,200.0,71
10503,3,1200.0,2,1,57.9,169
10504,3,1520.0,3,2,125.0,113
10505,1,777.0,1,0,38.46,218
10506,3,2710.0,3,2,177.0,76
10507,2,1150.0,2,2,57.0,138
10508,2,1101.0,2,2,37.0,236
10509,3,1200.0,2,3,110.0,161
10510,2,1252.0,2,1,92.0,95
10511,3,1650.0,3,2,85.0,165
10512,2,1270.0,2,2,80.0,165
10513,2,992.0,2,1,70.0,223
10514,3,2000.0,3,2,85.0,23
10515,2,893.0,2,2,34.5,240
10516,3,1075.0,2,1,41.49,49
10517,2,1190.0,2,1,42.0,77
10518,3,800.0,2,0,60.0,240
10519,3,1814.0,3,3,63.0,203
10520,3,1400.0,3,2,98.0,240
10521,3,1344.0,2,0,56.0,170
10522,4,5400.0,5,3,475.0,234
10523,3,1843.0,3,2,95.0,131
10524,2,1138.0,2,1,32.0,240
10525,3,1495.0,2,2,70.0,240
10526,2,880.0,2,1,19.0,77
10527,3,1396.0,3,1,74.0,234
10528,3,1610.0,2,3,119.0,82
10529,2,1050.0,2,2,55.0,222
10530,3,1410.0,2,2,43.71,240
10531,2,1050.0,2,2,37.8,197
10532,3,1310.0,2,1,85.0,153
10533,2,1104.0,2,2,58.0,236
10534,2,1165.0,2,1,67.0,99
10535,2,1027.0,2,2,44.0,151
10536,2,1310.0,2,3,60.0,103
10537,2,1052.0,2,2,52.0,240
10538,3,1464.0,3,2,56.0,210
10539,2,1000.0,2,2,45.0,240
10540,2,1150.0,2,1,38.08,77
10541,3,2019.0,3,1,70.67,218
10542,2,986.0,2,1,31.0,226
10543,1,1350.0,1,1,145.0,31
10544,3,1893.0,4,2,95.0,12
10545,3,1318.0,3,2,56.0,84
10546,3,1325.0,2,2,58.0,236
10547,2,800.0,2,1,33.0,141
10548,3,1300.0,3,2,42.25,240
10549,3,1300.0,2,2,60.0,240
10550,2,1010.0,2,1,52.0,116
10551,2,1260.0,2,3,75.0,29
10552,4,2500.0,4,0,170.0,224
10553,3,1520.0,3,1,165.0,240
10554,3,1665.0,3,0,85.0,43
10555,3,1800.0,3,0,80.0,214
10556,2,1197.0,2,1,75.0,94
10557,2,1050.0,2,2,45.0,240
10558,3,1241.0,2,1,68.0,218
10559,3,1567.0,2,3,62.0,240
10560,3,1747.0,3,1,110.0,134
10561,3,1475.0,2,2,55.0,196
10562,2,980.0,2,1,51.0,99
10563,2,966.0,2,1,58.0,66
10564,4,2360.0,3,2,185.0,240
10565,2,1112.0,2,1,62.0,203
10566,2,550.0,1,1,16.0,77
10567,3,1760.0,3,3,90.0,240
10568,3,1830.0,2,3,113.0,98
10569,2,1175.0,2,1,67.77,236
10570,2,1175.0,2,1,41.0,234
10571,2,1025.0,2,2,45.0,102
10572,2,1232.0,2,1,80.0,99
10573,2,1010.0,2,2,57.0,5
10574,2,1273.0,2,2,60.0,203
10575,2,1590.0,2,2,102.0,40
10576,2,1100.0,2,1,58.5,240
10577,3,1252.0,2,1,65.0,78
10578,4,2615.0,5,3,222.0,1
10579,2,1322.0,2,1,77.9,236
10580,1,1000.0,1,1,60.0,7
10581,3,1755.0,3,2,117.0,94
10582,2,1135.0,2,2,46.0,78
10583,4,1200.0,4,1,125.0,77
10584,2,1260.0,2,2,85.5,177
10585,5,1200.0,6,2,110.0,240
10586,3,1100.0,2,1,53.0,131
10587,3,1305.0,3,1,65.0,78
10588,2,1236.0,2,1,50.0,240
10589,2,1125.0,1,2,45.0,225
10590,2,1075.0,2,2,32.25,119
10591,3,2000.0,3,2,85.0,23
10592,6,2999.97,6,0,110.0,218
10593,2,1150.0,2,2,42.0,121
10594,2,1085.0,2,1,43.4,99
10595,3,1785.0,3,0,165.0,96
10596,3,1930.0,4,2,120.0,218
10597,2,800.0,1,0,45.0,240
10598,4,2450.0,3,2,110.0,153
10599,4,1200.0,4,0,120.0,240
10600,3,1920.0,3,3,122.0,37
10601,2,1085.0,2,2,34.2,149
10602,1,760.0,1,2,50.4,218
10603,2,1201.0,2,3,80.0,199
10604,3,1615.0,3,2,97.0,77
10605,2,1289.0,2,0,70.0,92
10606,3,1991.0,4,2,100.0,55
10607,2,1377.0,2,2,80.0,134
10608,3,1892.0,3,2,200.0,240
10609,1,663.0,1,0,32.82,218
10610,2,1165.0,2,1,33.65,77
10611,3,3554.0,4,1,340.0,217
10612,2,1260.0,2,1,45.5,218
10613,2,1095.0,2,1,39.0,240
10614,2,1050.0,2,2,65.0,240
10615,2,1176.0,2,2,50.0,207
10616,3,1801.0,3,2,115.0,218
10617,2,1315.0,2,3,55.0,234
10618,2,1194.0,2,2,46.0,187
10619,2,2400.0,2,1,125.0,173
10620,3,1308.0,2,3,53.0,225
10621,4,3671.0,4,1,220.0,218
10622,3,2144.0,3,2,140.0,100
10623,2,1065.0,2,3,33.75,106
10624,2,1205.0,2,1,67.0,28
10625,2,1160.0,2,2,40.58,225
10626,2,1194.0,2,2,47.0,187
10627,3,1200.0,3,1,56.53,240
10628,3,1681.0,3,3,69.0,2
10629,2,1130.0,2,1,32.64,52
10630,4,3633.0,5,1,335.0,111
10631,3,1843.0,3,2,90.0,131
10632,2,1065.0,2,1,30.75,52
10633,3,1885.0,3,2,85.52,220
10634,2,1500.0,2,2,45.0,191
10635,2,1210.0,2,2,69.0,186
10636,2,1126.0,2,1,39.4,216
10637,3,1357.0,2,2,59.0,198
10638,3,1451.0,2,2,46.4,234
10639,2,950.0,2,1,55.0,99
10640,2,960.0,2,2,48.0,43
10641,3,1625.0,3,3,92.0,240
10642,3,2200.0,4,1,150.0,123
10643,3,1607.0,2,2,112.0,13
10644,2,900.0,2,1,46.29,131
10645,2,1080.0,2,2,38.0,240
10646,3,2300.0,3,1,250.0,64
10647,4,1708.0,3,0,64.05,104
10648,6,2500.0,5,2,185.0,239
10649,3,1690.0,2,2,116.0,43
10650,5,2100.0,3,0,145.0,240
10651,2,1269.0,2,2,97.0,240
10652,2,1243.0,2,2,46.0,93
10653,3,1890.0,3,2,84.0,93
10654,2,1165.0,2,1,33.64,78
10655,2,1196.0,2,2,56.81,25
10656,2,1194.0,2,2,47.0,187
10657,3,1630.0,3,2,110.0,183
10658,2,1063.0,2,1,42.52,234
10659,2,1025.0,2,1,39.98,240
10660,2,1067.0,2,1,38.0,61
10661,2,1299.0,2,1,89.63,131
10662,2,1343.0,2,1,76.0,186
10663,3,1330.0,2,2,44.0,79
10664,3,1524.0,2,3,72.0,162
10665,4,2236.0,4,2,153.0,158
10666,3,2955.0,3,0,235.0,74
10667,3,1410.0,2,2,45.12,240
10668,3,1581.0,3,3,76.0,150
10669,2,1205.0,2,1,79.0,28
10670,3,1270.0,2,2,95.25,221
10671,3,1353.0,2,2,110.0,240
10672,2,1200.0,2,1,68.0,240
10673,3,1250.0,2,1,70.0,240
10674,3,1157.0,2,1,69.0,203
10675,1,825.0,1,0,35.475,130
10676,2,1000.0,2,2,40.0,203
10677,1,602.0,1,1,33.0,236
10678,2,1108.0,2,0,66.46,100
10679,2,1040.0,2,1,68.0,221
10680,2,1451.0,2,1,87.0,202
10681,2,1196.0,2,2,40.54,193
10682,1,850.0,1,1,37.32,131
10683,2,900.0,2,1,40.0,240
10684,1,720.0,1,1,33.0,151
10685,3,1573.0,3,2,115.0,218
10686,2,1026.0,2,1,60.8,203
10687,3,1400.0,2,2,78.0,56
10688,3,1400.0,2,2,40.44,78
10689,4,2100.0,3,1,147.0,31
10690,2,1150.0,2,1,48.5,203
10691,3,1500.0,3,2,88.0,193
10692,3,1790.0,3,2,105.0,150
10693,2,1125.0,2,2,75.0,196
10694,3,1830.5,3,0,84.205,98
10695,2,1100.0,2,1,50.0,165
10696,2,1105.0,2,2,57.0,34
10697,2,1110.0,2,2,46.5,218
10698,1,708.0,1,1,41.0,66
